,数据名称,店铺,数据标签,数据大小,浏览量,价格
414,2683.0981704596156,50.0,3672.7868852459014,1292277.0,20655,50.0
415,2683.0981704596156,50.0,3672.7868852459014,1292277.0,26107,50.0
416,2683.0981704596156,50.0,3672.7868852459014,1292277.0,26448,50.0
417,2683.0981704596156,149.0909090909091,206.1851851851852,1292277.0,26509,50.0
418,2683.0981704596156,149.0909090909091,206.1851851851852,3064672.0,20974,290.0
419,2683.0981704596156,50.0,3672.7868852459014,1292277.0,23435,50.0
420,2683.0981704596156,50.0,3672.7868852459014,1292277.0,30589,50.0
421,2683.0981704596156,50.0,3672.7868852459014,1292277.0,30253,50.0
422,2683.0981704596156,50.0,3672.7868852459014,1292277.0,28095,50.0
423,2683.0981704596156,50.0,3672.7868852459014,1292277.0,20518,50.0
424,2683.0981704596156,50.0,3672.7868852459014,1292277.0,21358,50.0
425,2683.0981704596156,50.0,3672.7868852459014,1292277.0,27757,50.0
426,2683.0981704596156,50.0,3672.7868852459014,1292277.0,21683,50.0
427,2683.0981704596156,50.0,3672.7868852459014,1292277.0,21315,50.0
428,2683.0981704596156,50.0,3672.7868852459014,1292277.0,27049,50.0
429,2683.0981704596156,50.0,3672.7868852459014,1292277.0,31240,50.0
430,2683.0981704596156,50.0,3672.7868852459014,1292277.0,25681,50.0
431,2683.0981704596156,210.46808510638297,237.23076923076923,3064672.0,22929,230.0
432,2683.0981704596156,149.0909090909091,206.1851851851852,3064672.0,21675,290.0
433,2683.0981704596156,50.0,3672.7868852459014,1292277.0,26790,50.0
434,2683.0981704596156,50.0,3672.7868852459014,1292277.0,21865,50.0
435,2683.0981704596156,50.0,3672.7868852459014,1292277.0,29286,50.0
436,2683.0981704596156,50.0,3672.7868852459014,1292277.0,30302,50.0
437,2683.0981704596156,50.0,3672.7868852459014,1292277.0,28690,50.0
438,2683.0981704596156,50.0,3672.7868852459014,1292277.0,23754,50.0
439,2683.0981704596156,50.0,3672.7868852459014,1292277.0,21303,50.0
440,2683.0981704596156,50.0,3672.7868852459014,1292277.0,22552,50.0
441,2683.0981704596156,50.0,3672.7868852459014,1292277.0,23035,50.0
442,2683.0981704596156,50.0,3672.7868852459014,1292277.0,29783,50.0
443,2683.0981704596156,50.0,3672.7868852459014,1292277.0,25633,50.0
444,2683.0981704596156,50.0,3672.7868852459014,1292277.0,27253,50.0
445,2683.0981704596156,50.0,3672.7868852459014,1292277.0,29890,50.0
446,240.0,186.03571428571428,243.6,3064672.0,23440,240.0
447,2683.0981704596156,2319.4,543.975,6220676.0,30116,5000.0
448,2683.0981704596156,127.51428571428572,635.5217391304348,1292277.0,24706,50.0
449,2683.0981704596156,135.86363636363637,2683.0981704596156,3064672.0,31608,200.0
450,2683.0981704596156,50.0,3672.7868852459014,1292277.0,25782,50.0
451,2683.0981704596156,50.0,3672.7868852459014,1292277.0,23177,50.0
452,2683.0981704596156,50.0,3672.7868852459014,1292277.0,22656,50.0
453,209.66666666666666,149.0909090909091,543.975,1292277.0,10470,50.0
454,2683.0981704596156,315.81666666666666,322.95238095238096,1683640.0,27942,194.0
455,2683.0981704596156,50000.0,50000.0,72588595.0,22253,25000.0
456,500.0,500.0,3077.0526315789475,3398297.0,24720,500.0
457,2683.0981704596156,149.0909090909091,145.05882352941177,3064672.0,30448,200.0
458,2683.0981704596156,166.66666666666666,150.0,3064672.0,23174,200.0
459,2683.0981704596156,234.55555555555554,201.25,1826487.0,29813,199.0
460,2683.0981704596156,315.81666666666666,635.5217391304348,1826487.0,27002,199.0
461,2683.0981704596156,193.4814814814815,169.2,1826487.0,23529,199.0
462,2683.0981704596156,4416.666666666667,1335.5,3398297.0,27687,500.0
463,2683.0981704596156,135.86363636363637,125.0,3064672.0,24517,200.0
464,2683.0981704596156,199.0,459.95717391304345,1826487.0,21379,199.0
465,2683.0981704596156,306.0,233.33333333333334,15784147.0,24869,350.0
466,2683.0981704596156,135.86363636363637,206.1851851851852,1292277.0,25346,100.0
467,2683.0981704596156,50000.0,50000.0,72588595.0,30323,25000.0
468,2683.0981704596156,208.33333333333334,271.95652173913044,3064672.0,25374,200.0
469,2683.0981704596156,315.81666666666666,221.66666666666666,3064672.0,31761,225.0
470,2683.0981704596156,799.3333333333334,2683.0981704596156,5075889.0,29026,2000.0
471,199.0,199.0,199.6,1826487.0,31008,199.0
472,200.0,186.03571428571428,175.4,3064672.0,30850,200.0
473,2683.0981704596156,186.03571428571428,206.1851851851852,3064672.0,24246,200.0
474,2683.0981704596156,199.0,1335.5,1826487.0,22620,199.0
475,199.0,199.0,356.0,1826487.0,25551,199.0
476,2683.0981704596156,2406.9444444444443,256.0,3064672.0,25126,280.0
477,2683.0981704596156,306.0,206.1851851851852,3064672.0,24045,300.0
478,2683.0981704596156,149.0909090909091,206.1851851851852,1292277.0,26905,50.0
479,2683.0981704596156,149.0909090909091,206.1851851851852,1292277.0,22300,50.0
480,2683.0981704596156,186.03571428571428,206.1851851851852,3064672.0,24096,325.0
481,2683.0981704596156,315.81666666666666,3672.7868852459014,3064672.0,30978,225.0
482,199.0,199.0,356.0,1826487.0,31018,199.0
483,2683.0981704596156,2406.9444444444443,256.0,3064672.0,22798,200.0
484,2683.0981704596156,199.0,459.95717391304345,1826487.0,28862,199.0
485,2683.0981704596156,315.81666666666666,230.0,3064672.0,25676,240.0
486,2683.0981704596156,50000.0,50000.0,72588595.0,27029,25000.0
487,2683.0981704596156,50000.0,50000.0,72588595.0,30044,25000.0
488,2683.0981704596156,224.33333333333334,282.5,3064672.0,27701,260.0
489,250.0,186.03571428571428,250.0,3064672.0,28767,250.0
490,2683.0981704596156,199.0,1335.5,1826487.0,30155,199.0
491,163.6,135.86363636363637,145.05882352941177,1292277.0,26316,100.0
492,2683.0981704596156,438.3333333333333,322.95238095238096,3064672.0,31798,250.0
493,130.0,224.33333333333334,145.05882352941177,1292277.0,25431,60.0
494,2683.0981704596156,224.33333333333334,206.1851851851852,3064672.0,30425,260.0
495,2683.0981704596156,210.46808510638297,237.23076923076923,3064672.0,30818,230.0
496,2683.0981704596156,50000.0,50000.0,72588595.0,26068,25000.0
497,2683.0981704596156,50000.0,50000.0,72588595.0,29208,25000.0
498,2683.0981704596156,50000.0,50000.0,72588595.0,26052,25000.0
499,199.0,199.0,298.35833333333335,1826487.0,25617,199.0
501,2683.0981704596156,199.0,197.72222222222223,1826487.0,28695,199.0
502,2683.0981704596156,199.0,459.95717391304345,1826487.0,25039,199.0
503,2683.0981704596156,50000.0,50000.0,72588595.0,30455,25000.0
504,152.33333333333334,2683.0981704596156,181.31578947368422,1826487.0,28923,199.0
505,2683.0981704596156,135.86363636363637,156.0,3064672.0,25310,200.0
506,350.0,186.03571428571428,298.35833333333335,15784147.0,21813,350.0
507,2683.0981704596156,135.86363636363637,206.1851851851852,1292277.0,29728,80.0
508,2683.0981704596156,199.0,799.2655210918115,1826487.0,27334,199.0
509,2683.0981704596156,2406.9444444444443,256.0,3064672.0,22955,300.0
510,2683.0981704596156,2406.9444444444443,256.0,3064672.0,27481,300.0
511,2683.0981704596156,2406.9444444444443,256.0,3064672.0,29555,200.0
512,2683.0981704596156,62.5,150.0,1292277.0,28538,50.0
513,2683.0981704596156,2683.0981704596156,237.23076923076923,1826487.0,25039,199.0
514,529.0,315.81666666666666,356.0,3398297.0,30986,529.0
515,2683.0981704596156,315.81666666666666,178.93333333333334,3064672.0,25634,330.0
516,199.0,199.0,199.875,1826487.0,22515,199.0
517,2683.0981704596156,199.0,199.0,1826487.0,22454,199.0
518,100.0,186.03571428571428,298.35833333333335,1292277.0,21813,100.0
519,80.0,186.03571428571428,175.4,1292277.0,27447,80.0
520,2683.0981704596156,199.0,197.72222222222223,1826487.0,26915,199.0
521,2683.0981704596156,199.0,1335.5,1826487.0,31112,199.0
522,2683.0981704596156,127.51428571428572,181.2,1292277.0,24264,90.0
523,2683.0981704596156,315.81666666666666,187.16666666666666,3064672.0,28625,225.0
525,2683.0981704596156,62.5,130.0,1292277.0,29167,50.0
526,2683.0981704596156,600.0,420.0,3064672.0,32649,200.0
527,2683.0981704596156,205.0,170300.81818181818,3064672.0,27513,200.0
528,249.5,210.46808510638297,170300.81818181818,3064672.0,24056,300.0
529,2683.0981704596156,62.5,123.33333333333333,1292277.0,28989,50.0
530,2683.0981704596156,135.86363636363637,322.95238095238096,3064672.0,23901,200.0
531,2683.0981704596156,2956.868682170542,3231.1855855855847,1826487.0,30483,199.0
537,161.33333333333334,199.0,356.0,1826487.0,28598,199.0
538,2683.0981704596156,135.86363636363637,206.1851851851852,1292277.0,26547,80.0
539,2683.0981704596156,205.0,543.975,3064672.0,21560,225.0
540,2683.0981704596156,210.46808510638297,237.23076923076923,1826487.0,27048,199.0
541,337.6,210.46808510638297,201.25,3064672.0,24603,200.0
542,2683.0981704596156,199.0,197.72222222222223,1826487.0,26177,199.0
543,199.5,199.0,175.4,1826487.0,28795,199.0
544,393.3333333333333,315.81666666666666,3077.0526315789475,3064672.0,26498,240.0
545,149.5,266.1666666666667,178.93333333333334,3064672.0,30374,200.0
546,2683.0981704596156,315.81666666666666,2683.0981704596156,3398297.0,25584,750.0
547,2683.0981704596156,199.0,799.2655210918115,1826487.0,32485,199.0
548,2683.0981704596156,595.0,543.975,18360889.0,22210,1000.0
549,2683.0981704596156,224.33333333333334,165.66666666666666,1529314.0,24865,160.0
550,199.66666666666666,199.0,2683.0981704596156,1826487.0,31215,199.0
551,2683.0981704596156,127.51428571428572,126.0,1292277.0,28174,55.0
552,2683.0981704596156,199.0,181.2,1826487.0,31544,199.0
553,2683.0981704596156,210.5,181.31578947368422,3064672.0,28078,222.0
554,2683.0981704596156,199.0,459.95717391304345,1826487.0,24532,199.0
555,2683.0981704596156,135.86363636363637,187.16666666666666,1826487.0,27734,199.0
556,2683.0981704596156,2683.0981704596156,420.0,1292277.0,22826,60.0
557,2683.0981704596156,199.0,201.25,1826487.0,29689,199.0
558,2683.0981704596156,315.81666666666666,322.95238095238096,3398297.0,30428,370.0
559,2683.0981704596156,200.0,126.0,3064672.0,27971,200.0
560,2683.0981704596156,7099.5,3231.1855855855847,1826487.0,27404,199.0
561,2683.0981704596156,186.03571428571428,156.0,3064672.0,26296,280.0
562,2683.0981704596156,199.0,459.95717391304345,1826487.0,30453,199.0
563,185.0,135.86363636363637,145.05882352941177,1292277.0,21529,80.0
564,2683.0981704596156,315.81666666666666,635.5217391304348,3064672.0,27611,200.0
565,2683.0981704596156,438.3333333333333,322.95238095238096,3064672.0,27357,200.0
566,372.0,315.81666666666666,356.0,3064672.0,26271,345.0
567,2683.0981704596156,199.0,799.2655210918115,1826487.0,28899,199.0
568,2683.0981704596156,199.0,799.2655210918115,1826487.0,22401,199.0
569,2683.0981704596156,199.0,799.2655210918115,1826487.0,29692,199.0
570,2683.0981704596156,199.0,799.2655210918115,1826487.0,27400,199.0
571,2683.0981704596156,199.0,799.2655210918115,1826487.0,29480,199.0
572,2683.0981704596156,2683.0981704596156,237.23076923076923,3064672.0,29656,299.0
573,149.5,62.5,799.2655210918115,1292277.0,23959,100.0
575,2683.0981704596156,199.0,197.72222222222223,1826487.0,25212,199.0
576,2683.0981704596156,225.66666666666666,543.975,1644987.0,28565,189.0
577,199.5,210.46808510638297,199.875,3064672.0,30858,200.0
578,2683.0981704596156,315.81666666666666,3672.7868852459014,3064672.0,28077,225.0
579,2683.0981704596156,2956.868682170542,3231.1855855855847,1826487.0,22679,199.0
580,2683.0981704596156,334.5,264.14285714285717,1826487.0,29212,199.0
581,2683.0981704596156,199.0,237.23076923076923,1826487.0,28083,199.0
582,2683.0981704596156,186.03571428571428,264.14285714285717,3064672.0,30164,200.0
583,2683.0981704596156,350.0,543.975,3064672.0,27273,200.0
584,165.0,438.3333333333333,264.14285714285717,3064672.0,26357,280.0
585,2683.0981704596156,205.45454545454547,206.1851851851852,3064672.0,23280,260.0
586,205.0,208.33333333333334,271.4418604651163,3064672.0,26354,210.0
587,2683.0981704596156,199.0,459.95717391304345,1826487.0,27631,199.0
588,2683.0981704596156,199.0,199.0,1826487.0,29218,199.0
589,2683.0981704596156,200.0,271.95652173913044,3064672.0,23048,200.0
590,2683.0981704596156,199.0,799.2655210918115,1826487.0,31888,199.0
591,199.0,199.0,799.2655210918115,1826487.0,22229,199.0
592,2683.0981704596156,315.81666666666666,322.95238095238096,3398297.0,23974,980.0
593,2683.0981704596156,199.0,197.72222222222223,1826487.0,29176,199.0
594,249.5,199.0,635.5217391304348,1826487.0,24135,199.0
595,2683.0981704596156,205.0,237.23076923076923,3064672.0,22166,200.0
596,2683.0981704596156,186.03571428571428,139.5,1826487.0,27075,199.0
597,1500.0,350.89473684210526,298.35833333333335,5075889.0,26920,1500.0
598,2683.0981704596156,199.0,2683.0981704596156,1826487.0,27205,199.0
599,2683.0981704596156,199.0,799.2655210918115,1826487.0,24742,199.0
600,2683.0981704596156,199.0,799.2655210918115,1826487.0,26566,199.0
601,199.0,199.0,799.2655210918115,1826487.0,28158,199.0
602,2683.0981704596156,300.0,2683.0981704596156,3064672.0,22817,300.0
603,2683.0981704596156,210.46808510638297,635.5217391304348,1292277.0,29495,100.0
605,2683.0981704596156,199.0,197.72222222222223,1826487.0,26535,199.0
606,2683.0981704596156,224.33333333333334,2683.0981704596156,3398297.0,23130,500.0
607,300.0,315.81666666666666,298.35833333333335,3064672.0,29886,300.0
608,2683.0981704596156,200.0,271.4418604651163,3064672.0,22338,200.0
609,2683.0981704596156,199.0,224.27777777777777,1826487.0,24906,199.0
610,500.0,199.0,799.2655210918115,1826487.0,24396,199.0
611,2683.0981704596156,300.0,2683.0981704596156,3064672.0,28866,300.0
612,2683.0981704596156,138.35,139.5,1826487.0,24753,199.0
613,2683.0981704596156,369400.0,2683.0981704596156,57409581.0,24018,494400.0
614,2683.0981704596156,208.33333333333334,2683.0981704596156,3064672.0,30591,240.0
615,2683.0981704596156,210.46808510638297,1335.5,3064672.0,25955,200.0
617,2683.0981704596156,224.33333333333334,145.05882352941177,1292277.0,26925,50.0
618,2683.0981704596156,205.45454545454547,237.23076923076923,3064672.0,23284,200.0
619,199.0,199.0,298.35833333333335,1826487.0,24276,199.0
620,2683.0981704596156,62.5,322.95238095238096,1292277.0,22744,100.0
621,2683.0981704596156,186.03571428571428,206.1851851851852,1292277.0,25288,130.0
622,2683.0981704596156,199.0,543.975,1826487.0,25328,199.0
623,2683.0981704596156,135.86363636363637,322.95238095238096,1826487.0,27462,199.0
624,2683.0981704596156,200.0,274.625,3064672.0,23208,200.0
625,2683.0981704596156,199.0,459.95717391304345,1826487.0,28951,199.0
626,2683.0981704596156,199.0,459.95717391304345,1826487.0,22140,199.0
627,2683.0981704596156,2683.0981704596156,237.23076923076923,1826487.0,10447,199.0
628,2683.0981704596156,199.0,197.72222222222223,1826487.0,23916,199.0
629,2683.0981704596156,199.0,197.72222222222223,1826487.0,21167,199.0
630,199.5,205.0,187.16666666666666,3064672.0,24703,200.0
631,199.5,210.46808510638297,199.875,3064672.0,30111,200.0
632,337.6,315.81666666666666,356.0,3064672.0,21679,345.0
633,2683.0981704596156,205.45454545454547,199.33333333333334,3064672.0,30833,200.0
634,2683.0981704596156,1250.0,2683.0981704596156,18360889.0,25109,1000.0
635,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27935,199.0
636,2683.0981704596156,199.0,525.2608695652174,1826487.0,25405,199.0
637,2683.0981704596156,199.0,799.2655210918115,1826487.0,20466,199.0
638,2683.0981704596156,300.0,181.2,3064672.0,23589,300.0
639,2683.0981704596156,290.6666666666667,543.975,3398297.0,27941,398.0
640,2683.0981704596156,135.86363636363637,162.0,1826487.0,20948,199.0
641,149.5,627.2087101449275,799.2655210918115,1826487.0,23961,199.0
642,2683.0981704596156,199.0,543.975,1826487.0,29145,199.0
643,529.0,315.81666666666666,356.0,3398297.0,25278,529.0
644,2683.0981704596156,200.0,178.93333333333334,3064672.0,27998,200.0
645,2683.0981704596156,199.0,799.2655210918115,1826487.0,24722,199.0
646,2683.0981704596156,199.0,799.2655210918115,1826487.0,23347,199.0
647,199.0,199.0,799.2655210918115,1826487.0,20886,199.0
648,2683.0981704596156,199.0,799.2655210918115,1826487.0,26895,199.0
649,2683.0981704596156,199.0,799.2655210918115,1826487.0,24245,199.0
650,2683.0981704596156,199.0,799.2655210918115,1826487.0,26374,199.0
651,2683.0981704596156,211.11111111111111,271.4418604651163,1292277.0,28876,50.0
652,2683.0981704596156,210.5,181.31578947368422,1826487.0,29487,199.0
653,250.0,208.33333333333334,224.27777777777777,3064672.0,28271,200.0
654,2683.0981704596156,199.0,459.95717391304345,1826487.0,25755,199.0
655,99.5,210.46808510638297,187.16666666666666,1292277.0,20738,100.0
657,2683.0981704596156,344.44444444444446,181.2,3064672.0,29273,200.0
658,2683.0981704596156,199.0,459.95717391304345,1826487.0,22008,199.0
659,399.5,285.81081081081084,206.1851851851852,3398297.0,26103,500.0
660,2683.0981704596156,285.81081081081084,243.6,3398297.0,24516,500.0
661,2683.0981704596156,199.0,197.72222222222223,1826487.0,25550,199.0
662,2683.0981704596156,138.35,181.2,1292277.0,28444,50.0
663,2683.0981704596156,225.66666666666666,543.975,1644987.0,23904,189.0
664,2683.0981704596156,225.66666666666666,543.975,3064672.0,21655,299.0
665,125.0,200.0,224.27777777777777,3064672.0,25801,200.0
666,563.3333333333334,315.81666666666666,298.35833333333335,1292277.0,28367,95.0
667,199.0,627.2087101449275,799.2655210918115,1826487.0,25510,199.0
668,2683.0981704596156,315.81666666666666,230.0,3064672.0,22446,240.0
669,2683.0981704596156,240.5,271.4418604651163,1826487.0,23159,199.0
670,2683.0981704596156,199.0,286.3333333333333,1826487.0,28560,199.0
671,2683.0981704596156,199.0,799.2655210918115,1826487.0,24285,199.0
672,2683.0981704596156,300.0,2683.0981704596156,3064672.0,25931,300.0
673,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,28969,199.0
674,199.33333333333334,234.55555555555554,199.0,1826487.0,22359,199.0
675,2683.0981704596156,199.0,459.95717391304345,1826487.0,23182,199.0
676,2683.0981704596156,199.0,459.95717391304345,1826487.0,24663,199.0
677,2683.0981704596156,199.5,543.975,3064672.0,24575,200.0
678,2683.0981704596156,2319.4,543.975,124973985.0,30160,6000.0
679,199.66666666666666,210.46808510638297,199.6,3064672.0,22846,200.0
680,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,26578,199.0
681,280.0,627.2087101449275,799.2655210918115,1826487.0,25090,199.0
682,2683.0981704596156,315.81666666666666,197.72222222222223,3064672.0,29154,225.0
683,2683.0981704596156,315.81666666666666,799.2655210918115,3064672.0,23748,200.0
684,2683.0981704596156,199.0,224.27777777777777,1826487.0,29694,199.0
685,2683.0981704596156,250.0,543.975,3398297.0,30774,500.0
686,2683.0981704596156,211.11111111111111,2683.0981704596156,3398297.0,22371,500.0
687,2683.0981704596156,350.0,543.975,3398297.0,22124,500.0
688,2683.0981704596156,210.46808510638297,1335.5,1529314.0,27639,150.0
689,2683.0981704596156,210.46808510638297,635.5217391304348,1292277.0,25500,100.0
690,2683.0981704596156,229.0,145.05882352941177,3064672.0,10870,300.0
691,2683.0981704596156,224.33333333333334,286.6666666666667,3398297.0,27158,450.0
692,2683.0981704596156,186.03571428571428,178.93333333333334,3064672.0,28809,230.0
693,2683.0981704596156,186.03571428571428,543.975,3064672.0,26492,234.0
694,199.0,199.0,298.35833333333335,1826487.0,28679,199.0
695,180.0,136.66666666666666,189.5,1529314.0,31104,180.0
696,199.0,199.0,298.35833333333335,1826487.0,22772,199.0
699,2683.0981704596156,186.03571428571428,322.95238095238096,1529314.0,26018,160.0
700,2683.0981704596156,186.03571428571428,178.93333333333334,3064672.0,30162,200.0
701,199.0,199.0,459.95717391304345,1826487.0,24977,199.0
702,2683.0981704596156,199.0,459.95717391304345,1826487.0,28495,199.0
703,2683.0981704596156,285.81081081081084,214.5,3398297.0,29521,500.0
704,2683.0981704596156,2683.0981704596156,459.95717391304345,1731333.0,23601,198.0
705,2683.0981704596156,199.0,197.72222222222223,1826487.0,23372,199.0
706,2683.0981704596156,138.35,139.5,1292277.0,27900,110.0
707,2683.0981704596156,285.81081081081084,233.33333333333334,1292277.0,22181,50.0
708,2683.0981704596156,2683.0981704596156,149.15217391304347,1292277.0,23169,50.0
709,2683.0981704596156,127.51428571428572,635.5217391304348,1292277.0,29660,50.0
710,50.0,127.51428571428572,298.35833333333335,1292277.0,30337,50.0
711,2683.0981704596156,350.89473684210526,178.93333333333334,1292277.0,21902,75.0
712,2683.0981704596156,199.0,543.975,1826487.0,21895,199.0
713,209.66666666666666,405.0,543.975,3398297.0,25860,380.0
714,490.0,405.0,543.975,3398297.0,21716,430.0
715,629.0,627.2087101449275,799.2655210918115,1826487.0,24731,199.0
716,2683.0981704596156,200.0,223.8,3064672.0,26685,200.0
717,2683.0981704596156,210.46808510638297,799.2655210918115,1826487.0,31793,199.0
718,2683.0981704596156,199.0,199.0,1826487.0,25367,199.0
719,2683.0981704596156,62.5,322.95238095238096,1292277.0,25233,50.0
720,2683.0981704596156,290.6666666666667,543.975,1826487.0,23480,199.0
721,199.5,199.0,298.35833333333335,1826487.0,23237,199.0
722,2683.0981704596156,224.33333333333334,286.6666666666667,3064672.0,27182,210.0
723,2683.0981704596156,166.66666666666666,264.14285714285717,3064672.0,11369,200.0
724,2683.0981704596156,199.0,459.95717391304345,1826487.0,23428,199.0
725,2683.0981704596156,344.44444444444446,220.0,3064672.0,29363,300.0
726,2683.0981704596156,199.0,1335.5,1826487.0,22043,199.0
727,199.33333333333334,199.0,298.35833333333335,1826487.0,22062,199.0
729,161.33333333333334,210.46808510638297,356.0,3064672.0,29230,235.0
730,2683.0981704596156,200.0,92.85714285714286,3064672.0,24070,200.0
731,2683.0981704596156,200.0,200.0,3064672.0,23820,200.0
732,2683.0981704596156,200.0,286.3333333333333,3064672.0,25162,200.0
733,2683.0981704596156,300.0,271.95652173913044,3064672.0,30323,300.0
734,2683.0981704596156,300.0,249.5,3064672.0,24366,300.0
735,200.0,210.46808510638297,1518.6923076923076,3064672.0,27819,200.0
736,2683.0981704596156,135.86363636363637,165.66666666666666,1292277.0,10270,65.0
737,2683.0981704596156,2683.0981704596156,2683.0981704596156,3398297.0,50856,650.0
738,199.5,199.0,298.35833333333335,1826487.0,26940,199.0
739,2683.0981704596156,199.0,459.95717391304345,1826487.0,21342,199.0
740,2683.0981704596156,199.0,459.95717391304345,1826487.0,30607,199.0
741,2683.0981704596156,315.81666666666666,181.31578947368422,3064672.0,22983,210.0
742,1.0,350.89473684210526,356.0,1282103.0,27743,1.0
743,199.0,210.46808510638297,298.35833333333335,1826487.0,27026,199.0
744,2683.0981704596156,266.1666666666667,286.3333333333333,3064672.0,23550,299.0
745,2683.0981704596156,315.81666666666666,213.71428571428572,3064672.0,24782,240.0
746,2683.0981704596156,200.0,274.625,3064672.0,29848,200.0
747,250.0,300.0,2683.0981704596156,3064672.0,30055,300.0
748,2683.0981704596156,300.0,2683.0981704596156,3064672.0,20981,300.0
749,2683.0981704596156,300.0,271.4418604651163,3064672.0,30421,300.0
750,2683.0981704596156,2683.0981704596156,149.15217391304347,1292277.0,29285,50.0
751,2683.0981704596156,199.0,249.5,1826487.0,23779,199.0
752,199.33333333333334,2683.0981704596156,543.975,3064672.0,27881,200.0
753,2683.0981704596156,200.0,165.66666666666666,3064672.0,28792,200.0
754,2683.0981704596156,135.86363636363637,178.93333333333334,1292277.0,29529,100.0
755,165.0,135.86363636363637,125.0,1292277.0,10805,50.0
757,279.5,199.0,175.4,1826487.0,24235,199.0
758,2683.0981704596156,199.0,197.72222222222223,1826487.0,23495,199.0
760,2683.0981704596156,199.0,459.95717391304345,1826487.0,24799,199.0
762,2683.0981704596156,344.44444444444446,366.6666666666667,3064672.0,23415,200.0
763,450.0,344.44444444444446,271.4418604651163,3398297.0,21821,600.0
764,400.0,344.44444444444446,274.625,3398297.0,27407,600.0
765,2683.0981704596156,344.44444444444446,243.6,3064672.0,23470,300.0
766,259.5,344.44444444444446,181.2,3398297.0,21404,400.0
767,2683.0981704596156,199.0,459.95717391304345,1826487.0,24795,199.0
768,2683.0981704596156,199.0,1335.5,1826487.0,23054,199.0
769,2683.0981704596156,199.0,459.95717391304345,1826487.0,21498,199.0
771,2683.0981704596156,135.86363636363637,322.95238095238096,1292277.0,21929,60.0
772,149.5,138.35,178.93333333333334,1292277.0,25318,99.0
773,2683.0981704596156,138.35,214.5,1292277.0,24210,69.0
774,200.0,210.46808510638297,298.35833333333335,3064672.0,20819,200.0
775,283.6666666666667,2683.0981704596156,543.975,3398297.0,27500,400.0
776,2683.0981704596156,205.45454545454547,206.1851851851852,3064672.0,27720,200.0
777,308.0,210.46808510638297,298.35833333333335,3064672.0,30178,308.0
778,2683.0981704596156,200.0,200.0,3064672.0,30512,200.0
779,2683.0981704596156,200.0,271.4418604651163,3064672.0,29964,200.0
780,2683.0981704596156,285.81081081081084,181.31578947368422,3064672.0,26148,200.0
781,2683.0981704596156,127.51428571428572,1518.6923076923076,1292277.0,25209,50.0
782,2683.0981704596156,127.51428571428572,123.33333333333333,1292277.0,27865,80.0
783,2683.0981704596156,135.86363636363637,206.1851851851852,1292277.0,28394,80.0
784,2683.0981704596156,200.0,635.5217391304348,3064672.0,25322,200.0
785,2683.0981704596156,200.0,208.0,3064672.0,28202,200.0
786,2683.0981704596156,250.0,170300.81818181818,3064672.0,29909,200.0
787,199.5,210.46808510638297,199.6,3064672.0,24887,200.0
788,200.0,210.46808510638297,356.0,3064672.0,26077,200.0
789,2683.0981704596156,199.0,543.975,1826487.0,23008,199.0
790,2683.0981704596156,135.86363636363637,2683.0981704596156,1826487.0,27062,199.0
791,272.0,315.81666666666666,298.35833333333335,3064672.0,23038,345.0
792,2683.0981704596156,70.0,271.95652173913044,1292277.0,26434,50.0
793,2683.0981704596156,200.0,2683.0981704596156,3064672.0,24940,200.0
794,2683.0981704596156,200.0,224.27777777777777,3064672.0,21848,200.0
795,400.0,200.0,212.25,3064672.0,27892,200.0
796,200.0,210.46808510638297,199.875,3064672.0,27556,200.0
797,200.0,210.46808510638297,199.875,3064672.0,26249,200.0
798,200.0,210.46808510638297,199.875,3064672.0,25962,200.0
799,200.0,210.46808510638297,199.875,3064672.0,21775,200.0
800,2683.0981704596156,240.5,223.8,3064672.0,22962,300.0
801,2683.0981704596156,240.5,271.95652173913044,3064672.0,24457,300.0
802,2683.0981704596156,240.5,271.4418604651163,3064672.0,25268,220.0
803,2683.0981704596156,240.5,271.95652173913044,3064672.0,29954,220.0
804,2683.0981704596156,240.5,286.3333333333333,3064672.0,29265,220.0
805,2683.0981704596156,199.0,199.0,1826487.0,26315,199.0
806,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,21877,199.0
807,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25122,199.0
808,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,29939,199.0
810,199.0,199.0,799.2655210918115,1826487.0,24872,199.0
811,199.0,199.0,3077.0526315789475,1826487.0,21812,199.0
812,2683.0981704596156,250.0,543.975,1292277.0,21768,50.0
813,2000.0,1039.5,356.0,5075889.0,31577,2000.0
814,2683.0981704596156,300.0,271.95652173913044,3064672.0,23195,300.0
815,2683.0981704596156,300.0,271.4418604651163,3064672.0,24351,300.0
816,2683.0981704596156,300.0,2683.0981704596156,3064672.0,30440,300.0
817,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,23565,199.0
818,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,30393,199.0
819,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,22653,199.0
820,299.0,249.0,3077.0526315789475,3064672.0,23094,299.0
821,299.0,249.0,3077.0526315789475,3064672.0,29758,299.0
