,数据名称,店铺,数据标签,数据大小,浏览量,价格
55,734.8128372213793,210.46808510638297,200.15397228763945,3064672.0,22845,200.0
56,1406.557178213908,199.0,298.35833333333335,1826487.0,28678,199.0
57,1392.667065219938,679.3226213087727,402.89451439957975,1529314.0,31103,180.0
58,1406.557178213908,199.0,298.35833333333335,1826487.0,22771,199.0
59,1406.557178213908,199.0,459.95717391304345,1826487.0,24976,199.0
60,1297.6294499980372,127.51428571429382,298.35833333333335,1292277.0,30336,50.0
61,412.4202556678041,199.0,298.35833333333335,1826487.0,23236,199.0
62,229.38225677629677,199.0,298.35833333333335,1826487.0,22061,199.0
63,191.63658511141958,210.46808510638297,356.0,3064672.0,29229,235.0
64,412.4202556678041,199.0,298.35833333333335,1826487.0,26939,199.0
65,1261.807579645167,350.8948029119369,356.0,1282103.0,27742,1.0
66,1406.557178213908,210.46808510638297,298.35833333333335,1826487.0,27025,199.0
68,488.6261858135988,199.0,175.95695843637833,1826487.0,24234,199.0
69,1407.288236792538,210.46808510638297,298.35833333333335,3064672.0,20818,200.0
70,1486.2425632845784,210.46808510638297,298.35833333333335,3064672.0,30177,308.0
71,412.4202556678041,210.46808510638297,200.15397228763945,3064672.0,24886,200.0
72,1407.288236792538,210.46808510638297,356.0,3064672.0,26076,200.0
73,481.4818798624305,315.81666666666666,298.35833333333335,3064672.0,23037,345.0
74,1407.288236792538,210.46808510638297,199.8763732449323,3064672.0,27555,200.0
75,1407.288236792538,210.46808510638297,199.8763732449323,3064672.0,26248,200.0
76,1407.288236792538,210.46808510638297,199.8763732449323,3064672.0,25961,200.0
77,1407.288236792538,210.46808510638297,199.8763732449323,3064672.0,21774,200.0
78,1406.557178213908,1406.557178213908,3077.0526315789475,1826487.0,21811,199.0
79,2723.193678326547,1212.5825221986481,356.0,5075889.0,31576,2000.0
80,2723.193678326547,3500.019858623771,3077.0526315789475,21600665.6,28136,2000.0
82,3454.2522569565517,3500.019858623771,3077.0526315789475,14889779.2,23851,3000.0
83,4916.369414216561,2896.4707899621485,3077.0526315789475,302080.0,22332,5000.0
84,1370.7353078610377,2896.4707899621485,298.35833333333335,12268339.2,21044,150.0
85,1370.7353078610377,2896.4707899621485,298.35833333333335,12792627.2,20451,150.0
86,4185.310835586557,3500.019858623771,3077.0526315789475,7759462.4,21670,4000.0
87,4185.310835586557,3500.019858623771,3077.0526315789475,5662310.4,30724,4000.0
88,4185.310835586557,3500.019858623771,3077.0526315789475,12268339.2,24579,4000.0
89,4185.310835586557,3500.019858623771,3077.0526315789475,13736345.6,26539,4000.0
91,4916.369414216561,5067.4998842276045,3077.0526315789475,231424.0,25896,5000.0
92,1261.807579645167,2.956523046298151,1.978429092599935,623616.0,21577,1.0
93,4916.369414216561,5067.4998842276045,3077.0526315789475,303104.0,24192,5000.0
94,3249.5558549401503,5067.4998842276045,3077.0526315789475,188416.0,21539,2720.0
95,10560.1416412402,5067.4998842276045,3077.0526315789475,595968.0,20740,12720.0
96,2723.193678326547,5067.4998842276045,3077.0526315789475,105472.0,23373,2000.0
97,4258.416693449557,5067.4998842276045,3077.0526315789475,218112.0,21066,4100.0
98,4185.310835586557,5067.4998842276045,3077.0526315789475,233472.0,25215,4000.0
99,4916.369414216561,5067.4998842276045,3077.0526315789475,236544.0,26174,5000.0
101,1479.6630360769084,253.04510184343818,3077.0526315789475,3064672.0,23093,299.0
102,1479.6630360769084,253.04510184343818,3077.0526315789475,3064672.0,29757,299.0
103,1406.557178213908,253.04510184343818,3077.0526315789475,1826487.0,20868,199.0
104,1406.557178213908,199.0,298.35833333333335,1826487.0,24173,199.0
117,1406.557178213908,199.0,298.35833333333335,1826487.0,27240,199.0
118,1406.557178213908,199.0,298.35833333333335,1826487.0,21519,199.0
119,1406.557178213908,199.0,298.35833333333335,1826487.0,25533,199.0
120,1406.557178213908,199.0,298.35833333333335,1826487.0,20944,199.0
121,1406.557178213908,199.0,298.35833333333335,1826487.0,24167,199.0
122,1406.557178213908,199.0,298.35833333333335,1826487.0,26395,199.0
123,1406.557178213908,199.0,298.35833333333335,1826487.0,23517,199.0
124,1406.557178213908,199.0,175.95695843637833,1826487.0,27668,199.0
125,1406.557178213908,199.0,298.35833333333335,1826487.0,30062,199.0
126,1348.8035505021376,318.9849724646078,298.35833333333335,1292277.0,30385,120.0
127,374.3172905949068,318.9849724646078,298.35833333333335,1292277.0,23640,120.0
128,374.3172905949068,318.9849724646078,298.35833333333335,1292277.0,25275,120.0
130,1406.557178213908,199.0,356.0,1826487.0,23059,199.0
131,1406.557178213908,199.0,356.0,1826487.0,30486,199.0
132,410.1776627293916,1407.288236792538,298.35833333333335,3064672.0,22925,200.0
133,374.3172905949068,135.86363636363637,298.35833333333335,1826487.0,24665,199.0
134,374.3172905949068,135.86363636363637,298.35833333333335,1826487.0,27217,199.0
135,410.1776627293916,135.86363636363637,298.35833333333335,1826487.0,27687,199.0
136,1406.557178213908,135.86363636363637,298.35833333333335,1826487.0,25701,199.0
137,1432.875287044588,210.46808510638297,298.35833333333335,3064672.0,28492,235.0
138,1297.6294499980372,54.22640103112392,3077.0526315789475,1292277.0,31208,50.0
139,1297.6294499980372,54.22640103112392,298.35833333333335,1292277.0,28960,50.0
140,1297.6294499980372,54.22640103112392,3077.0526315789475,1292277.0,30730,50.0
141,1297.6294499980372,54.22640103112392,1297.6294499980372,1292277.0,30706,50.0
142,1333.4513203509075,127.51428571429382,298.35833333333335,1292277.0,21350,99.0
143,1333.4513203509075,127.51428571429382,298.35833333333335,1292277.0,24150,99.0
144,1333.4513203509075,127.51428571429382,298.35833333333335,1292277.0,20374,99.0
145,488.6261858135988,127.51428571429382,298.35833333333335,3398297.0,23811,360.0
146,191.63658511141958,127.51428571429382,298.35833333333335,1292277.0,26150,50.0
147,1297.6294499980372,127.51428571429382,1297.6294499980372,1292277.0,22090,50.0
148,1406.557178213908,734.2256391693941,1406.557178213908,1826487.0,29929,199.0
149,1406.557178213908,350.8948029119369,298.35833333333335,1826487.0,28476,199.0
150,1028.118264188014,350.8948029119369,356.0,3398297.0,29717,399.0
151,1406.557178213908,253.04510184343818,402.89451439957975,1826487.0,21490,199.0
152,481.4818798624305,315.81666666666666,356.0,3064672.0,22265,345.0
153,410.1776627293916,318.9849724646078,298.35833333333335,3398297.0,28977,900.0
154,1297.6294499980372,70.00002587952922,298.35833333333335,1292277.0,21851,50.0
155,1407.288236792538,210.46808510638297,199.8763732449323,3064672.0,23478,200.0
156,4689.0379125780555,4689.0379125780555,4689.0379125780555,15784147.0,33304,350.0
157,1356.1141362884377,1407.288236792538,145.05933488683502,3064672.0,42258,200.0
158,4689.0379125780555,320.1043097252121,837.2788972928063,1826487.0,42976,199.0
159,4689.0379125780555,1406.922707503223,543.975,1826487.0,40819,199.0
160,244.9954764660382,205.65809058356237,1407.288236792538,3064672.0,45028,200.0
161,4689.0379125780555,1886.3636384887811,271.4418604651163,3398297.0,28759,500.0
162,1421.543879075823,127.51428571429382,237.2581219111533,1826487.0,30821,199.0
163,4689.0379125780555,1886.3636384887811,213.72440139702073,3064672.0,22516,300.0
164,4689.0379125780555,186.03571428571428,145.05933488683502,1292277.0,35787,140.0
165,1553.134423229224,309.21917833451744,206.1851852080882,3064672.0,33581,299.0
166,4689.0379125780555,186.03571428571428,244.14854292629605,3064672.0,36577,280.0
167,4689.0379125780555,186.03571428571428,491.4839081940661,3064672.0,25744,290.0
168,4689.0379125780555,828079.3388814032,4689.0379125780555,57409581.0,40788,294400.0
169,4689.0379125780555,1886.3636384887811,271.4418604651163,3064672.0,25391,200.0
170,4689.0379125780555,1886.3636384887811,178.933333334481,3064672.0,25469,300.0
171,4689.0379125780555,1886.3636384887811,178.933333334481,3064672.0,25620,300.0
172,1443.8411657240383,300.0000033280149,1480.3940946555385,3064672.0,36616,300.0
173,4689.0379125780555,1886.3636384887811,271.4418604651163,3064672.0,23852,300.0
174,4689.0379125780555,1886.3636384887811,315.79997874588395,3064672.0,24542,300.0
175,4689.0379125780555,1886.3636384887811,271.4418604651163,3064672.0,24257,200.0
176,4689.0379125780555,1886.3636384887811,178.933333334481,3064672.0,26753,300.0
177,4689.0379125780555,1886.3636384887811,178.933333334481,3064672.0,23616,300.0
178,4689.0379125780555,1886.3636384887811,271.4418604651163,3064672.0,26449,200.0
179,4689.0379125780555,1886.3636384887811,271.4418604651163,3398297.0,25094,500.0
180,4689.0379125780555,1886.3636384887811,213.72440139702073,3064672.0,28461,300.0
181,4689.0379125780555,1886.3636384887811,271.4418604651163,3398297.0,28756,500.0
182,4689.0379125780555,186.03571428571428,491.4839081940661,3064672.0,30722,290.0
183,4689.0379125780555,315.81666666666666,275.08395512260444,3398297.0,55892,450.0
184,4689.0379125780555,205.65809058356237,206.1851852080882,3064672.0,30123,200.0
185,4689.0379125780555,186.03571428571428,426.70886757014057,3064672.0,30374,220.0
186,1421.543879075823,315.81666666666666,4689.0379125780555,3064672.0,37356,240.0
187,4689.0379125780555,828079.3388814032,4689.0379125780555,57409581.0,31071,294400.0
188,1443.8411657240383,200.0000251511657,178.933333334481,3064672.0,25577,200.0
189,4689.0379125780555,300.0000033280149,1480.3940946555385,3064672.0,29876,300.0
190,4689.0379125780555,186.03571428571428,543.975,3064672.0,26425,228.0
191,4689.0379125780555,199.0,459.95717391304345,1826487.0,31320,199.0
192,734.5192381953867,320.1043097252121,543.975,1826487.0,28415,199.0
193,4689.0379125780555,309.21917833451744,145.05933488683502,1644987.0,30197,188.0
194,4689.0379125780555,205.65809058356237,1407.288236792538,3064672.0,27400,200.0
195,4689.0379125780555,295.76828457285706,4689.0379125780555,3064672.0,39546,299.0
196,4689.0379125780555,828079.3388814032,531100.2913700856,57409581.0,30088,294400.0
197,4689.0379125780555,828079.3388814032,531100.2913700856,57409581.0,30952,294400.0
198,4689.0379125780555,1505.6156156182738,275.08395512260444,3398297.0,32270,470.0
199,4689.0379125780555,199.0,197.7224081598874,1826487.0,31084,199.0
200,576.7392925446738,350.8948029119369,356.0,3398297.0,33330,399.0
201,4689.0379125780555,1407.288236792538,531100.2913700856,3064672.0,28149,200.0
202,4689.0379125780555,205.65809058356237,4689.0379125780555,3064672.0,28401,200.0
203,4689.0379125780555,138.35002549657807,1406.557178213908,1826487.0,29294,199.0
204,4689.0379125780555,1262.997484982116,181.31585812619974,1826487.0,23706,199.0
205,4689.0379125780555,705.7465336481092,4689.0379125780555,1292277.0,25941,100.0
206,4689.0379125780555,309.21917833451744,244.14854292629605,1292277.0,37883,58.0
207,1406.922707503223,205.65809058356237,205.3386045379708,3064672.0,32933,200.0
208,1406.922707503223,236.0493667951432,244.14854292629605,1826487.0,28654,199.0
209,4689.0379125780555,315.81666666666666,197.7224081598874,1826487.0,27615,199.0
211,4689.0379125780555,466.78266540539266,322.95238995155427,3398297.0,25502,800.0
212,4689.0379125780555,66.71501289119391,275.08395512260444,1292277.0,26238,50.0
213,4689.0379125780555,199.0,459.95717391304345,1826487.0,28324,199.0
214,743.6208080011581,2362.0208050297615,543.975,1826487.0,28199,199.0
215,1370.3697785717227,127.51428571429382,635.5217402611504,1292277.0,23515,100.0
216,1370.3697785717227,315.81666666666666,635.5217402611504,1826487.0,25860,199.0
217,1406.922707503223,135.86363636363637,244.14854292629605,3064672.0,32604,200.0
218,1406.557178213908,627.2087101449275,734.5192381953867,1826487.0,25154,199.0
219,4689.0379125780555,186.03571428571428,376.69872591196287,3064672.0,30770,200.0
220,4689.0379125780555,186.03571428571428,195.94091609074766,3064672.0,13105,290.0
221,4689.0379125780555,127.51428571429382,531100.2913700856,1826487.0,30662,199.0
222,4689.0379125780555,4689.0379125780555,271.4418604651163,3398297.0,31106,500.0
223,4689.0379125780555,199.0,459.95717391304345,1826487.0,28087,199.0
224,4689.0379125780555,138.35002549657807,4689.0379125780555,1292277.0,26475,79.0
225,4689.0379125780555,315.81666666666666,145.05933488683502,1826487.0,32149,199.0
226,4689.0379125780555,210.46808510638297,237.2581219111533,3064672.0,25825,230.0
227,4689.0379125780555,466.78266540539266,322.95238995155427,3064672.0,26277,250.0
228,4689.0379125780555,186.03571428571428,342.4060573463553,1292277.0,32833,50.0
229,4689.0379125780555,186.03571428571428,322.95238995155427,3064672.0,25821,200.0
230,244.9954764660382,236.0493667951432,145.05933488683502,1826487.0,30571,199.0
231,4689.0379125780555,138.35002549657807,323.55657966907086,1826487.0,21854,199.0
232,4689.0379125780555,186.03571428571428,181.20374839356893,1292277.0,30718,50.0
233,4689.0379125780555,186.03571428571428,811.442183005455,3064672.0,31900,200.0
234,1333.8168496402225,4689.0379125780555,4689.0379125780555,1292277.0,26668,99.0
235,4689.0379125780555,1407.288236792538,217.29701979587554,3064672.0,30109,200.0
236,4689.0379125780555,186.03571428571428,491.4839081940661,3064672.0,26018,290.0
237,4689.0379125780555,315.81666666666666,4689.0379125780555,1826487.0,28645,199.0
238,4689.0379125780555,315.81666666666666,761.5303485867084,3064672.0,24644,210.0
239,4689.0379125780555,315.81666666666666,4689.0379125780555,3064672.0,29915,210.0
240,734.5192381953867,2362.0208050297615,543.975,1826487.0,24617,199.0
241,1406.557178213908,320.1043097252121,837.2788972928063,1826487.0,23306,199.0
242,4689.0379125780555,138.35002549657807,1377.6803643580229,1292277.0,29287,99.0
243,1406.557178213908,186.03571428571428,298.35833333333335,1826487.0,26901,199.0
244,1407.288236792538,186.03571428571428,298.35833333333335,3064672.0,29146,200.0
245,1443.8411657240383,295.76828457285706,604.8053291359279,3064672.0,32403,300.0
246,4689.0379125780555,127.51428571429382,742.152812871195,1826487.0,25537,199.0
247,4689.0379125780555,309.9931719253574,244.14854292629605,3398297.0,26378,450.0
248,4689.0379125780555,205.65809058356237,4689.0379125780555,3064672.0,29359,200.0
249,4689.0379125780555,315.81666666666666,2079.8621291321424,3064672.0,31544,240.0
250,4689.0379125780555,4689.0379125780555,667.5786602690677,3064672.0,23465,200.0
251,4689.0379125780555,1262.997484982116,181.31585812619974,1826487.0,23175,199.0
252,4689.0379125780555,186.03571428571428,181.20374839356893,1292277.0,25955,50.0
253,1390.1083601947328,127.51428571429382,205.3386045379708,1292277.0,22432,59.0
254,1406.922707503223,127.51428571429382,217.29701979587554,1826487.0,27314,199.0
255,693.1217755304262,127.51428571429382,181.31585812619974,1292277.0,42277,59.0
256,1450.7862222210233,138.35002549657807,181.20374839356893,1292277.0,23512,119.0
257,4689.0379125780555,315.81666666666666,1421.543879075823,3064672.0,23859,240.0
258,4689.0379125780555,186.03571428571428,206.1851852080882,1292277.0,22644,50.0
259,481.4818798624305,350.8948029119369,298.35833333333335,1826487.0,32201,199.0
260,4689.0379125780555,315.81666666666666,531100.2913700856,3064672.0,29686,210.0
261,4689.0379125780555,4689.0379125780555,1421.543879075823,1826487.0,31295,199.0
262,1406.557178213908,627.2087101449275,734.5192381953867,1826487.0,22698,199.0
263,4689.0379125780555,138.35002549657807,323.55657966907086,1826487.0,29881,199.0
264,4689.0379125780555,315.81666666666666,799.2655210918115,1826487.0,33951,199.0
265,4689.0379125780555,193.4814815044494,216.32858297483241,1826487.0,29423,199.0
266,4689.0379125780555,1699.7116682445399,928.881793402506,18360889.0,28238,1000.0
267,4689.0379125780555,1886.3636384887811,271.4418604651163,3064672.0,28790,200.0
268,4689.0379125780555,186.03571428571428,145.05933488683502,1292277.0,29031,70.0
269,1619.2952245952395,320.1043097252121,837.2788972928063,3398297.0,22846,550.0
270,4689.0379125780555,315.81666666666666,667.5786602690677,3064672.0,27033,240.0
271,4689.0379125780555,138.35002549657807,1406.557178213908,1826487.0,29101,199.0
272,4689.0379125780555,236.0493667951432,206.1851852080882,3398297.0,25528,359.0
273,4689.0379125780555,309.9931719253574,1461.7521009004734,15784147.0,29543,350.0
274,4689.0379125780555,422.89857106285086,181.31585812619974,3064672.0,29256,222.0
275,4689.0379125780555,1886.3636384887811,271.4418604651163,3398297.0,27728,500.0
276,4689.0379125780555,1886.3636384887811,213.72440139702073,3064672.0,24391,300.0
277,693.1217755304262,279.75876463338017,181.31585812619974,1826487.0,32530,199.0
278,4689.0379125780555,300.0000033280149,271.4418604651163,3064672.0,30995,300.0
279,4689.0379125780555,789.1633228260764,543.975,3398297.0,27370,430.0
280,1406.557178213908,186.03571428571428,298.35833333333335,1826487.0,23363,199.0
281,4689.0379125780555,315.81666666666666,754.1903729368927,3064672.0,26570,240.0
282,4689.0379125780555,193.4814815044494,224.27796261605954,1826487.0,31131,199.0
283,1406.557178213908,186.03571428571428,298.35833333333335,1826487.0,29592,199.0
284,4689.0379125780555,199.0,459.95717391304345,1826487.0,22574,199.0
285,4689.0379125780555,315.81666666666666,1356.1141362884377,3064672.0,33310,210.0
286,4689.0379125780555,422.89857106285086,181.31585812619974,1826487.0,28132,199.0
287,1443.8411657240383,4689.0379125780555,178.933333334481,3064672.0,29116,300.0
288,4689.0379125780555,49984.804962952425,49984.804962952425,57409581.0,29124,250000.0
289,4689.0379125780555,186.03571428571428,206.1851852080882,1292277.0,22063,50.0
290,4689.0379125780555,186.03571428571428,1352.4588433952877,1292277.0,25591,50.0
291,244.9954764660382,225.83057259647686,426.70886757014057,1292277.0,23402,69.0
292,4689.0379125780555,466.78266540539266,322.95238995155427,3398297.0,28799,850.0
293,4689.0379125780555,285.6508473736076,4689.0379125780555,3064672.0,31123,200.0
294,4689.0379125780555,309.9931719253574,213.72440139702073,1826487.0,29280,199.0
295,4689.0379125780555,193.4814815044494,216.32858297483241,1826487.0,29676,199.0
296,1406.557178213908,199.01014894179252,200.15397228763945,1826487.0,25802,199.0
297,4689.0379125780555,783.5318389228272,224.27796261605954,18360889.0,21930,1000.0
298,1406.557178213908,186.03571428571428,298.35833333333335,1826487.0,26871,199.0
299,4689.0379125780555,345.9014044308064,224.27796261605954,3064672.0,32646,300.0
300,1388.646243037473,295.76828457285706,4689.0379125780555,3064672.0,25669,299.0
302,4689.0379125780555,193.4814815044494,271.4418604651163,1826487.0,28973,199.0
303,4689.0379125780555,186.03571428571428,1355.7486069991226,1292277.0,24032,60.0
304,4689.0379125780555,199.0,459.95717391304345,1826487.0,26031,199.0
305,808.7997917715214,789.1633228260764,543.975,3398297.0,29255,450.0
307,4689.0379125780555,295.76828457285706,271.95652297126145,3064672.0,27741,200.0
308,4689.0379125780555,127.51428571429382,635.5217402611504,1292277.0,27959,50.0
309,1318.8301487783074,1212.5825221986481,298.35833333333335,1292277.0,28157,79.0
310,1261.807579645167,350.8948029119369,356.0,1282103.0,27184,1.0
311,4689.0379125780555,2406.944538921689,228.71849269609996,3064672.0,29064,200.0
312,4689.0379125780555,186.03571428571428,1374.3906007541877,1292277.0,26908,90.0
313,4689.0379125780555,186.03571428571428,1374.3906007541877,3064672.0,27770,220.0
314,4689.0379125780555,186.03571428571428,322.95238995155427,1292277.0,24069,60.0
315,415.86587593263425,350.8948029119369,356.0,3398297.0,30497,399.0
316,4689.0379125780555,193.4814815044494,734.2256391693941,1826487.0,25025,199.0
317,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,24043,199.0
318,4689.0379125780555,828079.3388814032,531100.2913700856,57409581.0,25267,494400.0
319,4689.0379125780555,300.0000033280149,1480.3940946555385,3064672.0,28528,300.0
320,4689.0379125780555,315.81666666666666,635.5217402611504,3064672.0,26968,225.0
321,4689.0379125780555,315.81666666666666,690.4793842964925,1826487.0,23153,199.0
322,4689.0379125780555,205.65809058356237,271.4418604651163,3064672.0,28418,200.0
323,4689.0379125780555,309.9931719253574,181.31585812619974,1826487.0,27900,199.0
324,4689.0379125780555,300.0000033280149,1480.3940946555385,3064672.0,28082,300.0
325,4689.0379125780555,149.29701300888922,145.05933488683502,1292277.0,10528,50.0
326,4689.0379125780555,186.03571428571428,1352.4588433952877,3064672.0,33139,200.0
327,4689.0379125780555,199.0,459.95717391304345,1826487.0,25367,199.0
328,4689.0379125780555,783.5318389228272,604.8053291359279,18360889.0,22746,1000.0
329,4689.0379125780555,4689.0379125780555,543.975,1292277.0,27371,50.0
330,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,22454,199.0
331,4689.0379125780555,1443.8411657240383,764.4663388466347,3064672.0,26575,300.0
332,1406.557178213908,627.2087101449275,799.2655210918115,1826487.0,30891,199.0
333,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,23741,199.0
334,4689.0379125780555,279.75876463338017,1406.557178213908,1826487.0,22114,199.0
335,4689.0379125780555,193.4814815044494,271.4418604651163,1826487.0,24831,199.0
336,4689.0379125780555,1886.3636384887811,271.4418604651163,3398297.0,27363,500.0
337,1406.557178213908,2362.0208050297615,543.975,1826487.0,27908,199.0
339,4689.0379125780555,193.4814815044494,169.7577234827494,1826487.0,26652,199.0
340,4689.0379125780555,1886.3636384887811,178.933333334481,3064672.0,23450,300.0
341,4689.0379125780555,279.75876463338017,690.4793842964925,1826487.0,26815,199.0
342,4689.0379125780555,2406.944538921689,228.71849269609996,3064672.0,25128,280.0
343,4689.0379125780555,2406.944538921689,228.71849269609996,3064672.0,24324,200.0
344,4689.0379125780555,315.81666666666666,799.2655210918115,1826487.0,26117,199.0
345,4689.0379125780555,1886.3636384887811,271.4418604651163,3064672.0,23291,200.0
346,4689.0379125780555,2406.944538921689,228.71849269609996,3064672.0,30152,280.0
347,4689.0379125780555,300.0000033280149,178.933333334481,3064672.0,35048,300.0
348,4689.0379125780555,279.75876463338017,181.31585812619974,1826487.0,36195,199.0
349,4689.0379125780555,2406.944538921689,228.71849269609996,3064672.0,29804,200.0
350,4689.0379125780555,627.2087101449275,799.2655210918115,1826487.0,36463,199.0
351,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,21458,199.0
352,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,27511,199.0
353,1590.0528814500392,300.0000033280149,4689.0379125780555,3064672.0,28288,300.0
354,4689.0379125780555,149.29701300888922,145.05933488683502,1292277.0,20671,50.0
355,4689.0379125780555,828079.3388814032,531100.2913700856,57409581.0,23995,494400.0
356,4689.0379125780555,193.4814815044494,169.7577234827494,1826487.0,23497,199.0
357,4689.0379125780555,193.4814815044494,4689.0379125780555,1826487.0,21938,199.0
358,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,24859,199.0
359,4689.0379125780555,2406.944538921689,228.71849269609996,3064672.0,26095,285.0
360,4689.0379125780555,315.81666666666666,4689.0379125780555,1826487.0,27691,199.0
361,4689.0379125780555,627.2087101449275,799.2655210918115,1826487.0,30914,199.0
362,4689.0379125780555,783.5318389228272,604.8053291359279,18360889.0,22432,1000.0
363,4689.0379125780555,193.4814815044494,169.7577234827494,1826487.0,28842,199.0
364,4689.0379125780555,193.4814815044494,169.7577234827494,1826487.0,24791,199.0
365,4689.0379125780555,193.4814815044494,169.7577234827494,1826487.0,27373,199.0
366,4689.0379125780555,193.4814815044494,213.72440139702073,1826487.0,26472,199.0
367,4689.0379125780555,300.0000033280149,181.20374839356893,3064672.0,20838,300.0
368,4689.0379125780555,199.0,459.95717391304345,1826487.0,27307,199.0
369,4689.0379125780555,345.9014044308064,237.5321716617501,3064672.0,21879,200.0
370,4689.0379125780555,300.0000033280149,604.8053291359279,3064672.0,32850,300.0
371,4689.0379125780555,783.5318389228272,224.27796261605954,3064672.0,23536,280.0
372,4689.0379125780555,50.0,3672.7868852459014,1292277.0,26930,50.0
373,4689.0379125780555,300.0000033280149,4689.0379125780555,3064672.0,23845,300.0
374,4689.0379125780555,210.46808510638297,237.2581219111533,3064672.0,26096,300.0
375,4689.0379125780555,236.0493667951432,206.1851852080882,3398297.0,23636,359.0
